,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
14048,2018.0,2018-10-01,1869.0,Spanish Primera Division,Celta Vigo,Getafe,72.51,76.36,0.4552,0.2753,0.2695,1.43,1.05,23.0,27.1,1.0,1.0,0.46,1.51,0.89,1.51,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14049,2018.0,2018-10-01,2411.0,Barclays Premier League,AFC Bournemouth,Crystal Palace,63.97,68.41,0.4151,0.3194,0.2656,1.56,1.34,21.0,17.1,2.0,1.0,1.97,0.42,1.29,1.62,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
14056,2018.0,2018-10-02,1818.0,UEFA Champions League,TSG Hoffenheim,Manchester City,72.05,93.5,0.1866,0.6107,0.2027,1.1,2.14,74.4,66.0,1.0,2.0,0.4,2.49,0.72,2.36,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
14057,2018.0,2018-10-02,1818.0,UEFA Champions League,Juventus,Young Boys,89.61,79.0,0.6445,0.1576,0.1979,2.14,0.95,54.2,71.3,3.0,0.0,3.34,0.24,1.62,0.67,3.15,0.0,,,,,,,,,,,,,,,,,,,,,,,
14091,2018.0,2018-10-02,1818.0,UEFA Champions League,CSKA Moscow,Real Madrid,74.21,91.9,0.2431,0.506,0.2509,1.02,1.59,64.6,30.2,1.0,0.0,0.5,2.0,0.85,2.29,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14092,2018.0,2018-10-02,1818.0,UEFA Champions League,AEK Athens,Benfica,69.07,75.24,0.3918,0.278,0.3302,0.99,0.78,60.7,61.9,2.0,3.0,2.52,1.22,1.14,0.71,1.68,3.15,,,,,,,,,,,,,,,,,,,,,,,
14093,2018.0,2018-10-02,1818.0,UEFA Champions League,Lyon,Shakhtar Donetsk,76.13,75.01,0.5068,0.2418,0.2515,1.59,1.01,91.2,84.9,2.0,2.0,2.35,1.09,1.63,1.07,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
14094,2018.0,2018-10-02,1818.0,UEFA Champions League,Manchester United,Valencia,79.76,79.82,0.4882,0.2514,0.2603,1.5,1.0,100.0,94.5,0.0,0.0,0.97,0.44,1.72,1.32,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14095,2018.0,2018-10-02,1818.0,UEFA Champions League,AS Roma,Viktoria Plzen,78.06,62.29,0.6852,0.1223,0.1925,2.1,0.75,81.6,58.7,5.0,0.0,2.6,0.33,1.93,0.61,4.66,0.0,,,,,,,,,,,,,,,,,,,,,,,
14096,2018.0,2018-10-02,1818.0,UEFA Champions League,Bayern Munich,Ajax,92.27,78.76,0.6945,0.1227,0.1828,2.23,0.82,47.2,56.2,1.0,1.0,2.1,1.61,2.71,1.79,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14099,2018.0,2018-10-03,1818.0,UEFA Champions League,Lokomotiv Moscow,Schalke 04,62.1,69.74,0.3456,0.3499,0.3044,1.02,1.03,57.2,78.6,0.0,1.0,0.8,1.25,0.7,1.04,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14100,2018.0,2018-10-03,1818.0,UEFA Champions League,Paris Saint-Germain,Red Star Belgrade,88.44,66.62,0.7859,0.06,0.1541,2.26,0.46,79.0,49.3,6.0,1.0,5.56,0.19,3.95,0.15,6.02,1.05,,,,,,,,,,,,,,,,,,,,,,,
14110,2018.0,2018-10-03,1818.0,UEFA Champions League,Napoli,Liverpool,83.49,91.14,0.3676,0.3695,0.2629,1.31,1.31,68.9,40.9,1.0,0.0,1.96,0.17,1.15,0.71,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14111,2018.0,2018-10-03,1818.0,UEFA Champions League,Borussia Dortmund,AS Monaco,81.06,66.44,0.6726,0.126,0.2014,2.0,0.73,78.0,64.0,3.0,0.0,2.79,0.55,2.05,1.3,2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,
14112,2018.0,2018-10-03,1818.0,UEFA Champions League,PSV,Internazionale,78.88,80.27,0.4448,0.32,0.2351,1.71,1.42,70.3,88.7,1.0,2.0,0.75,2.69,1.41,2.2,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
14113,2018.0,2018-10-03,1818.0,UEFA Champions League,Atletico Madrid,Club Brugge,87.19,74.95,0.6444,0.1393,0.2163,1.87,0.73,61.8,77.0,3.0,1.0,2.14,0.58,1.95,1.18,2.63,1.05,,,,,,,,,,,,,,,,,,,,,,,
14114,2018.0,2018-10-03,1818.0,UEFA Champions League,FC Porto,Galatasaray,78.64,69.84,0.5976,0.1736,0.2288,1.79,0.85,81.7,82.2,1.0,0.0,1.75,1.94,1.28,1.41,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14115,2018.0,2018-10-03,1818.0,UEFA Champions League,Tottenham Hotspur,Barcelona,85.15,92.19,0.369,0.39799999999999996,0.233,1.58,1.65,73.9,42.4,2.0,4.0,0.51,1.92,0.95,2.15,2.1,3.7,,,,,,,,,,,,,,,,,,,,,,,
14168,2018.0,2018-10-05,1845.0,German Bundesliga,Werder Bremen,VfL Wolfsburg,66.45,62.39,0.5108,0.23,0.2593,1.65,1.02,41.4,22.7,2.0,0.0,0.94,0.46,0.8,0.88,1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,
14169,2018.0,2018-10-05,1854.0,Italy Serie A,Torino,Frosinone,68.45,48.69,0.6116,0.1404,0.248,1.69,0.66,15.8,37.7,3.0,2.0,1.78,1.69,1.1,0.75,3.15,2.1,,,,,,,,,,,,,,,,,,,,,,,
14170,2018.0,2018-10-05,1843.0,French Ligue 1,Toulouse,Nice,58.19,61.96,0.4028,0.3054,0.2918,1.28,1.07,19.7,23.6,1.0,1.0,1.29,0.84,1.53,1.3,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14171,2018.0,2018-10-05,1869.0,Spanish Primera Division,Athletic Bilbao,Real Sociedad,73.19,75.41,0.45,0.29100000000000004,0.259,1.51,1.17,30.9,25.9,1.0,3.0,1.03,2.22,1.9,0.58,1.05,3.06,,,,,,,,,,,,,,,,,,,,,,,
14172,2018.0,2018-10-05,2411.0,Barclays Premier League,Brighton and Hove Albion,West Ham United,63.15,65.3,0.4251,0.2967,0.2782,1.47,1.18,34.9,25.7,1.0,0.0,1.05,1.48,0.97,2.35,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14190,2018.0,2018-10-06,1869.0,Spanish Primera Division,Girona FC,Eibar,72.27,74.58,0.455,0.2631,0.2819,1.34,0.95,28.1,30.9,2.0,3.0,1.47,1.94,0.96,1.32,2.1,3.15,,,,,,,,,,,,,,,,,,,,,,,
14204,2018.0,2018-10-06,1854.0,Italy Serie A,Cagliari,Bologna,56.66,57.32,0.4358,0.2675,0.2967,1.29,0.95,42.2,38.1,2.0,0.0,1.76,0.48,1.61,1.11,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,
14208,2018.0,2018-10-06,1845.0,German Bundesliga,Hannover 96,VfB Stuttgart,59.46,64.44,0.4195,0.3042,0.2763,1.42,1.17,48.0,28.6,3.0,1.0,1.53,0.85,1.32,1.31,2.63,1.05,,,,,,,,,,,,,,,,,,,,,,,
14210,2018.0,2018-10-06,1845.0,German Bundesliga,Mainz,Hertha Berlin,62.48,63.43,0.4045,0.3094,0.2861,1.33,1.13,26.6,46.1,0.0,0.0,1.66,0.75,1.96,1.42,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14211,2018.0,2018-10-06,1845.0,German Bundesliga,Fortuna Düsseldorf,Schalke 04,57.13,70.44,0.33399999999999996,0.3756,0.2904,1.16,1.25,45.6,24.1,0.0,2.0,0.59,1.6,0.7,0.9,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
14212,2018.0,2018-10-06,1845.0,German Bundesliga,Borussia Dortmund,FC Augsburg,81.46,64.49,0.6691,0.133,0.198,2.22,0.88,50.0,34.3,4.0,3.0,2.87,3.28,1.51,1.38,4.2,3.15,,,,,,,,,,,,,,,,,,,,,,,
14215,2018.0,2018-10-06,2411.0,Barclays Premier League,Tottenham Hotspur,Cardiff City,84.5,58.45,0.8024,0.0507,0.1469,2.46,0.46,63.4,47.6,1.0,0.0,2.18,1.32,2.25,0.51,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14230,2018.0,2018-10-06,2411.0,Barclays Premier League,Crystal Palace,Wolverhampton,67.86,67.85,0.4564,0.2559,0.2876,1.43,1.0,22.4,9.5,0.0,1.0,1.23,0.75,1.79,0.52,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14232,2018.0,2018-10-06,2411.0,Barclays Premier League,Leicester City,Everton,72.61,66.7,0.5103,0.2263,0.2634,1.66,1.02,20.2,20.0,1.0,2.0,1.17,1.24,0.96,1.35,1.05,1.89,,,,,,,,,,,,,,,,,,,,,,,
14238,2018.0,2018-10-06,2411.0,Barclays Premier League,Burnley,Huddersfield Town,60.87,58.22,0.4782,0.2259,0.2959,1.39,0.86,47.3,48.2,1.0,1.0,0.49,1.07,0.79,1.15,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14249,2018.0,2018-10-06,2411.0,Barclays Premier League,Watford,AFC Bournemouth,70.01,64.58,0.4912,0.2519,0.2569,1.72,1.17,12.7,13.2,0.0,4.0,1.18,3.5,1.15,1.46,0.0,3.57,,,,,,,,,,,,,,,,,,,,,,,
14258,2018.0,2018-10-06,1869.0,Spanish Primera Division,Getafe,Levante,77.39,66.08,0.5519,0.2002,0.2479,1.66,0.89,26.3,41.3,0.0,1.0,1.14,0.88,1.86,0.76,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14260,2018.0,2018-10-06,1843.0,French Ligue 1,Lille,St Etienne,63.38,63.06,0.4548,0.2753,0.2699,1.5,1.11,43.4,44.1,3.0,1.0,0.89,1.0,1.21,0.72,2.78,1.05,,,,,,,,,,,,,,,,,,,,,,,
14273,2018.0,2018-10-06,1854.0,Italy Serie A,Udinese,Juventus,59.66,90.11,0.0974,0.7165,0.1861,0.67,2.2,23.2,72.2,0.0,2.0,0.71,2.67,0.15,2.8,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
14276,2018.0,2018-10-06,2411.0,Barclays Premier League,Manchester United,Newcastle,79.78,65.93,0.6156,0.1427,0.2417,1.81,0.73,34.2,34.4,3.0,2.0,2.63,1.65,3.47,1.38,3.15,2.1,,,,,,,,,,,,,,,,,,,,,,,
14278,2018.0,2018-10-06,1845.0,German Bundesliga,Bayern Munich,Borussia Monchengladbach,91.91,66.65,0.8407,0.0492,0.1101,3.07,0.65,63.2,47.5,0.0,3.0,0.96,0.6,1.47,0.46,0.0,2.7,,,,,,,,,,,,,,,,,,,,,,,
14279,2018.0,2018-10-06,1869.0,Spanish Primera Division,Alavés,Real Madrid,70.76,91.89,0.1453,0.6673,0.1875,0.98,2.3,22.1,81.5,1.0,0.0,0.91,0.96,0.55,2.18,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14287,2018.0,2018-10-06,1843.0,French Ligue 1,Angers,Strasbourg,60.24,59.71,0.4471,0.2579,0.2949,1.31,0.92,20.7,20.3,2.0,2.0,2.28,1.23,1.79,0.86,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
14288,2018.0,2018-10-06,1843.0,French Ligue 1,Guingamp,Montpellier,57.95,63.22,0.4017,0.2998,0.2985,1.23,1.02,37.4,33.8,1.0,1.0,0.78,0.94,0.4,1.53,1.05,0.84,,,,,,,,,,,,,,,,,,,,,,,
14289,2018.0,2018-10-06,1843.0,French Ligue 1,Amiens,Dijon FCO,52.78,57.61,0.4103,0.3086,0.2811,1.36,1.14,47.2,26.7,1.0,0.0,0.28,0.36,0.73,0.94,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14290,2018.0,2018-10-06,1843.0,French Ligue 1,Nimes,Reims,55.37,54.54,0.4661,0.257,0.27699999999999997,1.46,1.01,33.2,34.4,0.0,0.0,0.65,1.04,1.13,0.96,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14297,2018.0,2018-10-06,1854.0,Italy Serie A,Empoli,AS Roma,57.24,79.17,0.2013,0.5651,0.2336,1.04,1.9,38.4,56.2,0.0,2.0,1.56,0.81,0.74,1.1,0.0,1.72,,,,,,,,,,,,,,,,,,,,,,,
14299,2018.0,2018-10-06,1869.0,Spanish Primera Division,Leganes,Rayo Vallecano,71.25,66.96,0.505,0.235,0.2599,1.55,0.97,41.6,42.5,1.0,0.0,1.26,0.18,1.31,0.5,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14337,2018.0,2018-10-07,1869.0,Spanish Primera Division,Real Valladolid,SD Huesca,68.0,67.31,0.4677,0.2629,0.2694,1.44,1.01,43.8,45.2,1.0,0.0,0.83,0.89,0.74,1.32,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14341,2018.0,2018-10-07,1854.0,Italy Serie A,Genoa,Parma,59.83,53.76,0.4946,0.2393,0.2661,1.57,1.01,21.1,31.8,1.0,3.0,1.89,1.05,2.61,0.87,1.05,3.15,,,,,,,,,,,,,,,,,,,,,,,
14344,2018.0,2018-10-07,2411.0,Barclays Premier League,Fulham,Arsenal,60.93,80.9,0.2131,0.5684,0.2185,1.29,2.2,36.4,55.4,1.0,5.0,1.47,1.29,0.96,1.31,1.05,4.5,,,,,,,,,,,,,,,,,,,,,,,
14347,2018.0,2018-10-07,1845.0,German Bundesliga,SC Freiburg,Bayer Leverkusen,58.49,72.64,0.2905,0.46799999999999997,0.2415,1.39,1.82,36.0,48.0,0.0,0.0,0.6,0.61,0.67,0.87,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14359,2018.0,2018-10-07,1854.0,Italy Serie A,Lazio,Fiorentina,75.7,73.19,0.4861,0.2626,0.2513,1.71,1.19,59.8,53.0,1.0,0.0,1.48,1.0,1.13,1.06,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14361,2018.0,2018-10-07,1854.0,Italy Serie A,AC Milan,Chievo Verona,77.67,53.02,0.7422,0.0813,0.1764,2.24,0.59,55.5,42.2,3.0,1.0,2.82,0.6,2.22,0.85,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
14363,2018.0,2018-10-07,1843.0,French Ligue 1,Bordeaux,Nantes,58.49,59.77,0.4225,0.2817,0.2958,1.28,0.99,24.7,33.6,3.0,0.0,1.59,0.74,0.53,1.85,3.15,0.0,,,,,,,,,,,,,,,,,,,,,,,
14365,2018.0,2018-10-07,1854.0,Italy Serie A,Atalanta,Sampdoria,74.47,65.55,0.5456,0.2054,0.2489,1.73,0.97,26.3,23.1,0.0,1.0,1.82,0.49,2.22,0.82,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14366,2018.0,2018-10-07,2411.0,Barclays Premier League,Southampton,Chelsea,66.17,85.84,0.1972,0.5615,0.2413,1.02,1.88,28.5,57.4,0.0,3.0,1.72,3.47,0.59,2.53,0.0,2.63,,,,,,,,,,,,,,,,,,,,,,,
14369,2018.0,2018-10-07,1845.0,German Bundesliga,TSG Hoffenheim,Eintracht Frankfurt,71.6,68.32,0.507,0.2418,0.2512,1.73,1.12,53.1,40.0,1.0,2.0,2.43,0.75,3.16,0.61,0.84,2.1,,,,,,,,,,,,,,,,,,,,,,,
14380,2018.0,2018-10-07,1869.0,Spanish Primera Division,Atletico Madrid,Real Betis,87.25,77.38,0.6392,0.1166,0.2442,1.62,0.53,73.1,42.9,1.0,0.0,0.57,0.26,1.62,0.56,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
14384,2018.0,2018-10-07,1843.0,French Ligue 1,Marseille,Caen,71.09,55.62,0.6657,0.1256,0.2087,2.04,0.75,63.9,21.4,2.0,0.0,1.47,0.8,1.3,0.8,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,
14385,2018.0,2018-10-07,1843.0,French Ligue 1,AS Monaco,Stade Rennes,65.91,63.39,0.4791,0.2483,0.2726,1.5,1.0,19.7,23.3,1.0,2.0,0.39,1.0,0.9,0.71,1.05,1.89,,,,,,,,,,,,,,,,,,,,,,,
14388,2018.0,2018-10-07,2411.0,Barclays Premier League,Liverpool,Manchester City,90.64,93.72,0.3758,0.3658,0.2583,1.55,1.53,100.0,100.0,0.0,0.0,0.42,1.05,0.81,0.62,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14394,2018.0,2018-10-07,1845.0,German Bundesliga,RB Leipzig,1. FC Nürnberg,73.75,58.62,0.6575,0.1327,0.2099,2.07,0.8,64.7,31.2,6.0,0.0,2.87,0.42,1.34,0.51,6.3,0.0,,,,,,,,,,,,,,,,,,,,,,,
14405,2018.0,2018-10-07,1854.0,Italy Serie A,Napoli,Sassuolo,84.24,63.48,0.7126,0.0988,0.1886,2.18,0.67,56.9,29.2,2.0,0.0,1.63,1.24,1.0,1.15,2.07,0.0,,,,,,,,,,,,,,,,,,,,,,,
14407,2018.0,2018-10-07,1869.0,Spanish Primera Division,Espanyol,Villarreal,76.51,75.71,0.4695,0.2539,0.2766,1.39,0.94,29.1,24.2,3.0,1.0,2.71,1.61,2.01,0.99,2.63,1.05,,,,,,,,,,,,,,,,,,,,,,,
14408,2018.0,2018-10-07,1869.0,Spanish Primera Division,Sevilla FC,Celta Vigo,81.34,71.51,0.6404,0.1636,0.1959,2.23,1.04,62.5,25.2,2.0,1.0,2.0,0.96,1.39,1.46,1.89,1.05,,,,,,,,,,,,,,,,,,,,,,,
14419,2018.0,2018-10-07,1854.0,Italy Serie A,Spal,Internazionale,56.52,81.31,0.1666,0.5903,0.2431,0.81,1.76,31.3,60.9,1.0,2.0,3.05,1.48,1.38,2.36,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
14420,2018.0,2018-10-07,1869.0,Spanish Primera Division,Valencia,Barcelona,80.05,92.6,0.222,0.5604,0.2176,1.2,2.02,42.1,84.7,1.0,1.0,1.37,0.48,1.38,2.46,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14421,2018.0,2018-10-07,1843.0,French Ligue 1,Paris Saint-Germain,Lyon,90.04,76.32,0.6563,0.1548,0.1889,2.42,1.11,27.6,57.3,5.0,0.0,4.81,1.78,1.5,0.7,5.16,0.0,,,,,,,,,,,,,,,,,,,,,,,
14532,2018.0,2018-10-19,1845.0,German Bundesliga,Eintracht Frankfurt,Fortuna Düsseldorf,67.84,55.97,0.5548,0.1897,0.2555,1.68,0.87,32.1,48.0,7.0,1.0,3.49,0.72,1.88,0.67,7.3,1.05,,,,,,,,,,,,,,,,,,,,,,,
14534,2018.0,2018-10-19,1843.0,French Ligue 1,Lyon,Nimes,75.23,54.91,0.7129,0.1038,0.1832,2.27,0.74,66.3,26.2,2.0,0.0,1.65,1.48,0.99,1.49,1.59,0.0,,,,,,,,,,,,,,,,,,,,,,,
14535,2018.0,2018-10-19,1869.0,Spanish Primera Division,Celta Vigo,Alavés,71.94,71.43,0.5078,0.2386,0.2536,1.6,1.02,29.1,23.5,0.0,1.0,1.1,0.92,1.4,0.77,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14556,2018.0,2018-10-20,1869.0,Spanish Primera Division,Real Madrid,Levante,91.75,67.02,0.8640000000000001,0.0412,0.0948,3.17,0.61,66.6,32.7,1.0,2.0,3.35,1.56,5.42,0.78,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
14560,2018.0,2018-10-20,2411.0,Barclays Premier League,Chelsea,Manchester United,86.66,79.39,0.564,0.2033,0.2327,1.99,1.12,59.0,50.2,2.0,2.0,2.43,0.89,1.83,1.19,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
14566,2018.0,2018-10-20,1854.0,Italy Serie A,AS Roma,Spal,79.14,57.59,0.7253,0.0895,0.1852,2.18,0.61,65.9,24.2,0.0,2.0,1.33,1.8,2.01,0.64,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
14574,2018.0,2018-10-20,1845.0,German Bundesliga,VfL Wolfsburg,Bayern Munich,62.34,90.93,0.1081,0.7133,0.1786,0.81,2.38,20.8,67.5,1.0,3.0,0.98,2.97,0.82,1.5,0.84,3.1,,,,,,,,,,,,,,,,,,,,,,,
14576,2018.0,2018-10-20,1845.0,German Bundesliga,Bayer Leverkusen,Hannover 96,72.92,60.11,0.6062,0.1745,0.2193,2.05,1.0,43.7,33.4,2.0,2.0,2.01,0.92,2.78,0.56,1.89,2.1,,,,,,,,,,,,,,,,,,,,,,,
14577,2018.0,2018-10-20,1845.0,German Bundesliga,VfB Stuttgart,Borussia Dortmund,63.71,80.08,0.2447,0.5096,0.2458,1.17,1.79,28.7,52.4,0.0,4.0,1.17,1.03,1.62,0.98,0.0,3.83,,,,,,,,,,,,,,,,,,,,,,,
14578,2018.0,2018-10-20,1845.0,German Bundesliga,FC Augsburg,RB Leipzig,65.76,75.58,0.3175,0.4427,0.2398,1.51,1.81,32.2,63.9,0.0,0.0,0.37,1.24,0.46,1.27,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14579,2018.0,2018-10-20,1845.0,German Bundesliga,1. FC Nürnberg,TSG Hoffenheim,56.41,71.97,0.275,0.4676,0.2575,1.2,1.64,39.1,45.4,1.0,3.0,1.04,2.68,0.32,3.78,1.05,3.15,,,,,,,,,,,,,,,,,,,,,,,
14582,2018.0,2018-10-20,2411.0,Barclays Premier League,West Ham United,Tottenham Hotspur,65.96,84.23,0.2062,0.5534,0.2404,1.08,1.9,20.4,63.4,0.0,1.0,0.78,1.22,2.02,0.84,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14588,2018.0,2018-10-20,2411.0,Barclays Premier League,AFC Bournemouth,Southampton,67.28,64.81,0.4675,0.2741,0.2585,1.69,1.24,10.4,34.4,0.0,0.0,1.16,0.74,1.01,0.91,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14593,2018.0,2018-10-20,2411.0,Barclays Premier League,Manchester City,Burnley,93.78,59.88,0.9113,0.0132,0.0755,3.05,0.23,74.9,44.8,5.0,0.0,5.25,0.34,2.95,0.61,4.41,0.0,,,,,,,,,,,,,,,,,,,,,,,
14613,2018.0,2018-10-20,2411.0,Barclays Premier League,Newcastle,Brighton and Hove Albion,65.6,62.64,0.4764,0.2391,0.2846,1.47,0.96,44.0,29.9,0.0,1.0,1.93,0.63,2.15,0.9,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14618,2018.0,2018-10-20,2411.0,Barclays Premier League,Cardiff City,Fulham,58.96,60.57,0.4154,0.3016,0.2831,1.41,1.17,50.8,45.7,4.0,2.0,1.93,0.95,2.03,1.27,3.76,2.1,,,,,,,,,,,,,,,,,,,,,,,
14624,2018.0,2018-10-20,2411.0,Barclays Premier League,Wolverhampton,Watford,68.16,67.18,0.4383,0.2713,0.2904,1.39,1.03,9.0,10.6,0.0,2.0,0.53,1.06,1.66,0.84,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
14627,2018.0,2018-10-20,1869.0,Spanish Primera Division,Valencia,Leganes,80.49,72.0,0.5809,0.1623,0.2568,1.56,0.69,38.4,34.2,1.0,1.0,1.16,0.97,2.15,0.44,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14630,2018.0,2018-10-20,1843.0,French Ligue 1,Paris Saint-Germain,Amiens,90.7,53.02,0.8971,0.022000000000000002,0.081,3.13,0.37,7.0,31.7,5.0,0.0,2.15,0.66,2.39,0.58,4.25,0.0,,,,,,,,,,,,,,,,,,,,,,,
14639,2018.0,2018-10-20,1854.0,Italy Serie A,Juventus,Genoa,90.72,59.06,0.8842,0.0216,0.0942,2.83,0.29,65.5,16.8,1.0,1.0,1.91,0.83,2.39,0.39,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14645,2018.0,2018-10-20,2411.0,Barclays Premier League,Huddersfield Town,Liverpool,59.37,90.56,0.1054,0.6881,0.2065,0.66,2.07,50.7,67.1,0.0,1.0,0.87,0.77,1.07,2.02,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
14646,2018.0,2018-10-20,1869.0,Spanish Primera Division,Villarreal,Atletico Madrid,74.55,87.34,0.2917,0.4371,0.2712,1.09,1.4,27.2,60.5,1.0,1.0,1.99,1.54,1.72,1.8,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14647,2018.0,2018-10-20,1845.0,German Bundesliga,Schalke 04,Werder Bremen,71.66,66.83,0.4764,0.2435,0.2801,1.45,0.96,32.5,44.3,0.0,2.0,1.43,0.61,1.29,0.68,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
14651,2018.0,2018-10-20,1843.0,French Ligue 1,Reims,Angers,55.31,60.43,0.4006,0.2913,0.3081,1.18,0.96,33.1,19.9,1.0,1.0,1.34,1.38,1.68,1.89,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
14652,2018.0,2018-10-20,1843.0,French Ligue 1,Strasbourg,AS Monaco,59.22,64.89,0.3866,0.3395,0.2739,1.37,1.27,19.4,22.3,2.0,1.0,0.72,1.39,0.95,1.41,1.6,1.05,,,,,,,,,,,,,,,,,,,,,,,
14653,2018.0,2018-10-20,1843.0,French Ligue 1,Caen,Guingamp,55.61,57.26,0.4214,0.2896,0.289,1.32,1.04,32.8,37.3,0.0,0.0,0.56,0.45,1.3,0.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14654,2018.0,2018-10-20,1843.0,French Ligue 1,Nantes,Toulouse,59.01,58.2,0.4712,0.2427,0.2861,1.39,0.92,37.8,20.6,4.0,0.0,2.4,0.55,1.31,0.24,4.04,0.0,,,,,,,,,,,,,,,,,,,,,,,
14658,2018.0,2018-10-20,1843.0,French Ligue 1,Dijon FCO,Lille,57.74,63.73,0.3691,0.3588,0.2721,1.35,1.33,24.8,48.6,1.0,2.0,1.67,1.65,1.1,0.46,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
14659,2018.0,2018-10-20,1854.0,Italy Serie A,Udinese,Napoli,58.54,83.85,0.1651,0.5931,0.2418,0.81,1.77,27.6,48.6,0.0,3.0,1.64,1.94,0.97,0.94,0.0,2.47,,,,,,,,,,,,,,,,,,,,,,,
14664,2018.0,2018-10-20,1869.0,Spanish Primera Division,Barcelona,Sevilla FC,92.41,81.06,0.7264,0.1173,0.1563,2.7,1.02,92.8,66.8,4.0,2.0,2.96,2.8,1.47,1.96,3.73,2.1,,,,,,,,,,,,,,,,,,,,,,,
14695,2018.0,2018-10-21,1869.0,Spanish Primera Division,Rayo Vallecano,Getafe,66.73,76.87,0.4028,0.3072,0.2901,1.22,1.03,48.7,26.7,1.0,2.0,0.44,0.52,1.16,0.67,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
14697,2018.0,2018-10-21,1854.0,Italy Serie A,Frosinone,Empoli,49.51,57.49,0.3574,0.3543,0.2883,1.22,1.21,44.1,47.6,3.0,3.0,1.01,1.32,0.63,2.16,3.15,3.15,,,,,,,,,,,,,,,,,,,,,,,
14716,2018.0,2018-10-21,1843.0,French Ligue 1,Montpellier,Bordeaux,63.96,59.16,0.5008,0.2039,0.2953,1.35,0.75,31.2,17.2,2.0,0.0,1.39,0.81,0.91,0.72,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,
14717,2018.0,2018-10-21,1854.0,Italy Serie A,Parma,Lazio,54.16,75.84,0.2009,0.5676,0.2315,1.06,1.92,23.4,56.6,0.0,2.0,0.27,2.92,0.57,1.53,0.0,1.58,,,,,,,,,,,,,,,,,,,,,,,
